ItemName,Brand,Category,StockQty,ArrivalDate,ExpiryDate,DaysUntilExpiry,DailySaleAvg,SpoilageChance,SuggestedAction,StoreLocation,IsSpoiled,OnPromotion,TemperatureSensitive,StoreID,Zone,TemperatureSupport,DistanceToNearestStore,AvgDailySaleInNearbyStores
Mother dairy butter 100g,Mother dairy,Dairy,38,2025-06-18,2025-06-28,10,12.7,1.0,donate,Bangalore,True,False,True,Bangalore_135,South,Not Recorded,9.0,14.84646824081812
Kurkure masala,Pepsico,Snacks,224,2025-06-24,2025-07-06,12,3.6,1.0,donate,Bangalore,True,True,False,Bangalore_136,South,Not Recorded,9.2,3.517685293914393
Kurkure masala,Pepsico,Snacks,224,2025-06-24,2025-07-06,12,3.6,1.0,donate,Bangalore,True,True,False,Bangalore_137,South,Not Recorded,4.3,3.3003581242343483
Brown bun pack,Harvest gold,Bakery,39,2025-06-19,2025-06-30,11,10.3,0.38,none,Chennai,False,False,False,Chennai_164,South,Not Recorded,13.4,9.876587831953254
White bread,Harvest gold,Bakery,162,2025-06-26,2025-07-02,6,14.2,0.57,monitor,Bangalore,False,False,False,Bangalore_138,South,Not Recorded,10.8,13.76812365341941
Chicken breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,9,2.8,1.0,donate,Kanpur,True,True,True,Kanpur_223,North,Not Recorded,8.1,3.1736709141000023
Mutton mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,12,22.0,0.29,none,Delhi,False,True,True,Delhi_187,North,True,4.5,24.693511343447057
Spinach bunch,Local farmer,Produce,145,2025-06-15,2025-06-22,7,15.8,1.0,donate,Kanpur,True,False,True,Kanpur_224,North,Not Recorded,11.3,14.778878145195756
Amul milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,4,4.6,0.26,none,Chennai,False,False,True,Chennai_165,South,Not Recorded,12.2,3.715375522211909
Spinach bunch,Local farmer,Produce,268,2025-06-16,2025-06-24,8,4.9,1.0,donate,Delhi,False,True,True,Delhi_188,North,True,2.0,4.755648541970072
Fish fillet 300g,Freshcatch,Meat,228,2025-06-23,2025-06-27,4,20.6,1.0,donate,Bangalore,True,False,True,Bangalore_139,South,Not Recorded,6.3,22.038369972068587
Lays chips 100g,Pepsico,Snacks,144,2025-06-14,2025-06-24,10,13.6,1.0,donate,Chennai,True,False,False,Chennai_166,South,Not Recorded,13.6,15.014629760260418
Kurkure masala,Pepsico,Snacks,224,2025-06-24,2025-07-06,12,3.6,1.0,donate,Bangalore,True,True,False,Bangalore_140,South,Not Recorded,9.8,4.114875092383835
Spinach bunch,Local farmer,Produce,115,2025-06-16,2025-06-23,7,22.4,1.0,donate,Kanpur,True,True,True,Kanpur_225,North,Not Recorded,2.3,21.12483492528416
Multigrain cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,5,10.4,0.58,monitor,Kanpur,False,False,False,Kanpur_226,North,Not Recorded,9.8,10.758763750059364
Lays chips 100g,Pepsico,Snacks,144,2025-06-14,2025-06-24,10,13.6,1.0,donate,Chennai,True,False,False,Chennai_167,South,Not Recorded,8.4,12.053602031257917
Lays chips 100g,Pepsico,Snacks,165,2025-06-21,2025-06-24,3,13.4,1.0,donate,Chennai,True,True,False,Chennai_168,South,Not Recorded,4.5,14.73713511886439
Bingo mad angles,Itc,Snacks,60,2025-06-22,2025-07-03,11,21.6,0.11,none,Delhi,False,True,False,Delhi_189,North,True,3.6,21.000394409515764
Nestlé yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,4,2.0,1.0,donate,Delhi,True,False,True,Delhi_190,North,True,4.0,2.2305578155720784
Nestlé yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,3,21.8,1.0,donate,Bangalore,False,False,True,Bangalore_141,South,Not Recorded,2.3,21.066517606433905
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_83,West,False,10.0,6.652943335168645
Bingo mad angles,Itc,Snacks,26,2025-06-15,2025-06-24,9,13.7,0.76,discount,Kanpur,False,False,False,Kanpur_227,North,Not Recorded,6.3,12.644678264513766
Chicken breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,6,10.3,1.0,donate,Delhi,False,True,True,Delhi_191,North,True,14.4,11.250493983196026
Multigrain cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,11,9.0,1.0,donate,Kanpur,True,False,False,Kanpur_228,North,Not Recorded,12.5,9.949074682290082
Chicken breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,10,13.0,0.57,monitor,Delhi,False,True,True,Delhi_192,North,True,5.3,12.604929401364451
White bread,Harvest gold,Bakery,261,2025-06-25,2025-07-04,9,20.0,0.43,none,Bangalore,False,False,False,Bangalore_142,South,Not Recorded,2.3,23.29146593476464
Mother dairy butter 100g,Mother dairy,Dairy,38,2025-06-18,2025-06-28,10,12.7,1.0,donate,Bangalore,True,False,True,Bangalore_143,South,Not Recorded,8.6,12.257783399597786
Nestlé yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,8,2.8,1.0,donate,Delhi,False,False,True,Delhi_193,North,True,6.7,2.840035001211501
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_84,West,False,9.7,5.958392547419873
Spinach bunch,Local farmer,Produce,268,2025-06-16,2025-06-24,8,4.9,1.0,donate,Delhi,False,True,True,Delhi_194,North,True,3.2,5.686552611103084
Bingo mad angles,Itc,Snacks,92,2025-06-20,2025-06-28,8,12.1,1.0,donate,Chennai,False,False,False,Chennai_169,South,Not Recorded,4.9,11.525834261352092
Nestlé yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,3,21.8,1.0,donate,Bangalore,False,False,True,Bangalore_144,South,Not Recorded,4.5,17.77610857967271
Amul milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,11,8.9,1.0,donate,Bangalore,False,False,True,Bangalore_145,South,Not Recorded,8.1,10.452536281998968
Bingo mad angles,Itc,Snacks,26,2025-06-15,2025-06-24,9,13.7,0.76,discount,Kanpur,False,False,False,Kanpur_229,North,Not Recorded,9.5,12.219922330959962
Brown bun pack,Harvest gold,Bakery,42,2025-06-14,2025-06-17,3,24.3,0.69,monitor,Kanpur,False,True,False,Kanpur_230,North,Not Recorded,8.3,27.294884221209347
Brown bun pack,Harvest gold,Bakery,32,2025-06-24,2025-06-27,3,21.3,0.6,monitor,Delhi,False,False,False,Delhi_195,North,True,8.9,17.909164131207454
Mutton mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,4,1.7,1.0,donate,Delhi,True,True,True,Delhi_196,North,True,10.3,2.0025846832697813
Brown bun pack,Harvest gold,Bakery,222,2025-06-18,2025-06-22,4,23.4,1.0,donate,Mumbai,True,False,False,Mumbai_85,West,False,9.8,25.240645432335423
Chicken breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,6,10.3,1.0,donate,Delhi,False,True,True,Delhi_197,North,True,2.2,9.39201619068601
Bingo mad angles,Itc,Snacks,63,2025-06-25,2025-07-02,7,14.9,0.21,none,Mumbai,False,False,False,Mumbai_86,West,False,7.9,14.633212229777584
Mutton mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,12,22.0,0.29,none,Delhi,False,True,True,Delhi_198,North,True,13.3,22.58484817328391
Brown bun pack,Harvest gold,Bakery,42,2025-06-14,2025-06-17,3,24.3,0.69,monitor,Kanpur,False,True,False,Kanpur_231,North,Not Recorded,3.4,23.46658274928864
Lays chips 100g,Pepsico,Snacks,144,2025-06-14,2025-06-24,10,13.6,1.0,donate,Chennai,True,False,False,Chennai_170,South,Not Recorded,13.3,11.854859927394438
Spinach bunch,Local farmer,Produce,268,2025-06-16,2025-06-24,8,4.9,1.0,donate,Delhi,False,True,True,Delhi_199,North,True,3.4,5.207514455230429
Fish fillet 300g,Freshcatch,Meat,206,2025-06-18,2025-06-29,11,17.1,1.0,donate,Bangalore,True,False,True,Bangalore_146,South,Not Recorded,8.0,16.85855411125313
White bread,Harvest gold,Bakery,162,2025-06-26,2025-07-02,6,14.2,0.57,monitor,Bangalore,False,False,False,Bangalore_147,South,Not Recorded,3.8,12.583945033939884
Bingo mad angles,Itc,Snacks,60,2025-06-22,2025-07-03,11,21.6,0.11,none,Delhi,False,True,False,Delhi_200,North,True,7.9,19.17814072628489
Bingo mad angles,Itc,Snacks,92,2025-06-20,2025-06-28,8,12.1,1.0,donate,Chennai,False,False,False,Chennai_171,South,Not Recorded,9.3,11.321067780402648
Mutton mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,4,1.7,1.0,donate,Delhi,True,True,True,Delhi_201,North,True,5.6,1.4097471602919196
Spinach bunch,Local farmer,Produce,115,2025-06-16,2025-06-23,7,22.4,1.0,donate,Kanpur,True,True,True,Kanpur_232,North,Not Recorded,12.1,23.84484191445153
Nestlé yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,4,2.0,1.0,donate,Delhi,True,False,True,Delhi_202,North,True,6.5,1.8713152806356876
Kurkure masala,Pepsico,Snacks,224,2025-06-24,2025-07-06,12,3.6,1.0,donate,Bangalore,True,True,False,Bangalore_148,South,Not Recorded,14.6,3.655711709367197
Spinach bunch,Local farmer,Produce,145,2025-06-15,2025-06-22,7,15.8,1.0,donate,Kanpur,True,False,True,Kanpur_233,North,Not Recorded,7.9,16.191320403369406
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_87,West,False,8.8,5.7883712611048725
Chicken breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,5,14.3,1.0,donate,Delhi,True,True,True,Delhi_203,North,True,3.4,12.175737830801936
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_88,West,False,11.6,6.555872031267727
Fish fillet 300g,Freshcatch,Meat,40,2025-06-21,2025-06-25,4,12.5,1.0,donate,Chennai,True,True,True,Chennai_172,South,Not Recorded,12.3,13.95030478930274
Nestlé yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,3,20.1,1.0,donate,Mumbai,False,True,True,Mumbai_89,West,False,9.7,18.34282778349184
Kurkure masala,Pepsico,Snacks,283,2025-06-12,2025-06-15,3,12.9,1.0,donate,Chennai,True,False,False,Chennai_173,South,Not Recorded,3.5,12.731534342496731
Brown bun pack,Harvest gold,Bakery,39,2025-06-19,2025-06-30,11,10.3,0.38,none,Chennai,False,False,False,Chennai_174,South,Not Recorded,2.1,11.970789495487464
Brown bun pack,Harvest gold,Bakery,39,2025-06-19,2025-06-30,11,10.3,0.38,none,Chennai,False,False,False,Chennai_175,South,Not Recorded,6.6,11.841669058782742
Chicken breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,10,13.0,0.57,monitor,Delhi,False,True,True,Delhi_204,North,True,9.3,11.274620934679158
Chicken breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,10,13.0,0.57,monitor,Delhi,False,True,True,Delhi_205,North,True,3.0,14.376531096484015
Brown bun pack,Harvest gold,Bakery,247,2025-06-25,2025-07-03,8,10.0,0.99,donate,Chennai,False,False,False,Chennai_176,South,Not Recorded,10.5,8.877307708285212
Spinach bunch,Local farmer,Produce,145,2025-06-15,2025-06-22,7,15.8,1.0,donate,Kanpur,True,False,True,Kanpur_234,North,Not Recorded,6.5,13.169978557908692
Mutton mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,4,1.7,1.0,donate,Delhi,True,True,True,Delhi_206,North,True,3.9,1.8292674644664335
Kurkure masala,Pepsico,Snacks,59,2025-06-20,2025-06-23,3,12.2,1.0,donate,Chennai,True,True,False,Chennai_177,South,Not Recorded,2.2,11.075866225149282
Amul milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,4,4.6,0.26,none,Chennai,False,False,True,Chennai_178,South,Not Recorded,2.8,5.136800993019709
Lays chips 100g,Pepsico,Snacks,165,2025-06-21,2025-06-24,3,13.4,1.0,donate,Chennai,True,True,False,Chennai_179,South,Not Recorded,9.8,13.828170219903392
Bingo mad angles,Itc,Snacks,92,2025-06-20,2025-06-28,8,12.1,1.0,donate,Chennai,False,False,False,Chennai_180,South,Not Recorded,6.1,10.702411417261455
Nestlé yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,8,2.8,1.0,donate,Delhi,False,False,True,Delhi_207,North,True,14.2,3.345416066023808
Lays chips 100g,Pepsico,Snacks,144,2025-06-14,2025-06-24,10,13.6,1.0,donate,Chennai,True,False,False,Chennai_181,South,Not Recorded,3.4,13.873090129690144
Tomato 1kg,Local farmer,Produce,204,2025-06-18,2025-06-21,3,9.7,1.0,donate,Kanpur,False,True,True,Kanpur_235,North,Not Recorded,11.1,8.70306968101482
Bingo mad angles,Itc,Snacks,92,2025-06-20,2025-06-28,8,12.1,1.0,donate,Chennai,False,False,False,Chennai_182,South,Not Recorded,5.3,12.404345650315472
Brown bun pack,Harvest gold,Bakery,42,2025-06-14,2025-06-17,3,24.3,0.69,monitor,Kanpur,False,True,False,Kanpur_236,North,Not Recorded,6.7,19.62504889756188
Fish fillet 300g,Freshcatch,Meat,37,2025-06-15,2025-06-18,3,4.2,1.0,donate,Mumbai,True,True,True,Mumbai_90,West,False,2.6,3.9123676144912856
Amul milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,11,8.9,1.0,donate,Bangalore,False,False,True,Bangalore_149,South,Not Recorded,8.2,9.657045244961642
Fish fillet 300g,Freshcatch,Meat,206,2025-06-18,2025-06-29,11,17.1,1.0,donate,Bangalore,True,False,True,Bangalore_150,South,Not Recorded,11.0,16.742482625078775
Kurkure masala,Pepsico,Snacks,224,2025-06-24,2025-07-06,12,3.6,1.0,donate,Bangalore,True,True,False,Bangalore_151,South,Not Recorded,11.6,3.612708939642911
Chicken breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,5,14.3,1.0,donate,Delhi,True,True,True,Delhi_208,North,True,4.4,16.441007818527435
Mutton mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,7,24.6,0.48,none,Bangalore,False,False,True,Bangalore_152,South,Not Recorded,11.5,27.655517857602437
Kurkure masala,Pepsico,Snacks,148,2025-06-12,2025-06-19,7,0.6,1.0,donate,Delhi,True,False,False,Delhi_209,North,True,12.3,0.6471431054473554
Brown bun pack,Harvest gold,Bakery,222,2025-06-18,2025-06-22,4,23.4,1.0,donate,Mumbai,True,False,False,Mumbai_91,West,False,6.1,25.16644644307385
Fish fillet 300g,Freshcatch,Meat,206,2025-06-18,2025-06-29,11,17.1,1.0,donate,Bangalore,True,False,True,Bangalore_153,South,Not Recorded,3.3,17.297551059359
Nestlé yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,3,20.1,1.0,donate,Mumbai,False,True,True,Mumbai_92,West,False,14.3,23.774418343765674
Mother dairy butter 100g,Mother dairy,Dairy,38,2025-06-18,2025-06-28,10,12.7,1.0,donate,Bangalore,True,False,True,Bangalore_154,South,Not Recorded,13.2,11.878546020059424
Mother dairy butter 100g,Mother dairy,Dairy,220,2025-06-19,2025-06-23,4,13.7,1.0,donate,Kanpur,False,False,True,Kanpur_237,North,Not Recorded,14.9,14.105468414352032
Bingo mad angles,Itc,Snacks,92,2025-06-20,2025-06-28,8,12.1,1.0,donate,Chennai,False,False,False,Chennai_183,South,Not Recorded,7.2,12.001188947958356
Amul milk 500ml,Amul,Dairy,11,2025-06-16,2025-06-28,12,14.1,0.31,none,Chennai,False,True,True,Chennai_184,South,Not Recorded,3.1,12.159726106139352
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_93,West,False,8.7,6.0806690173675575
White bread,Harvest gold,Bakery,261,2025-06-25,2025-07-04,9,20.0,0.43,none,Bangalore,False,False,False,Bangalore_155,South,Not Recorded,13.7,18.708418622336463
White bread,Harvest gold,Bakery,261,2025-06-25,2025-07-04,9,20.0,0.43,none,Bangalore,False,False,False,Bangalore_156,South,Not Recorded,3.9,22.290328857286674
Spinach bunch,Local farmer,Produce,145,2025-06-15,2025-06-22,7,15.8,1.0,donate,Kanpur,True,False,True,Kanpur_238,North,Not Recorded,12.5,13.063539959052562
Spinach bunch,Local farmer,Produce,115,2025-06-16,2025-06-23,7,22.4,1.0,donate,Kanpur,True,True,True,Kanpur_239,North,Not Recorded,12.5,21.373021958271867
Bingo mad angles,Itc,Snacks,26,2025-06-15,2025-06-24,9,13.7,0.76,discount,Kanpur,False,False,False,Kanpur_240,North,Not Recorded,7.7,13.094577911381904
Kurkure masala,Pepsico,Snacks,283,2025-06-12,2025-06-15,3,12.9,1.0,donate,Chennai,True,False,False,Chennai_185,South,Not Recorded,14.2,11.81983937365849
Brown bun pack,Harvest gold,Bakery,90,2025-06-26,2025-07-08,12,22.4,0.08,none,Chennai,False,True,False,Chennai_186,South,Not Recorded,3.6,26.22304656495545
Brown bun pack,Harvest gold,Bakery,39,2025-06-19,2025-06-30,11,10.3,0.38,none,Chennai,False,False,False,Chennai_187,South,Not Recorded,14.9,10.107709782148085
Mutton mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,4,1.7,1.0,donate,Delhi,True,True,True,Delhi_210,North,True,11.8,1.8518140542093773
Kurkure masala,Pepsico,Snacks,59,2025-06-20,2025-06-23,3,12.2,1.0,donate,Chennai,True,True,False,Chennai_188,South,Not Recorded,8.0,14.638086614531998
Multigrain cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,11,9.0,1.0,donate,Kanpur,True,False,False,Kanpur_241,North,Not Recorded,10.8,9.379078679603492
Brown bun pack,Harvest gold,Bakery,32,2025-06-24,2025-06-27,3,21.3,0.6,monitor,Delhi,False,False,False,Delhi_211,North,True,14.1,21.419837801432934
Kurkure masala,Pepsico,Snacks,148,2025-06-12,2025-06-19,7,0.6,1.0,donate,Delhi,True,False,False,Delhi_212,North,True,5.6,0.5958982673144816
Fish fillet 300g,Freshcatch,Meat,40,2025-06-21,2025-06-25,4,12.5,1.0,donate,Chennai,True,True,True,Chennai_189,South,Not Recorded,3.0,10.785834718926106
Fish fillet 300g,Freshcatch,Meat,206,2025-06-18,2025-06-29,11,17.1,1.0,donate,Bangalore,True,False,True,Bangalore_157,South,Not Recorded,4.4,16.856177096364807
Fish fillet 300g,Freshcatch,Meat,40,2025-06-21,2025-06-25,4,12.5,1.0,donate,Chennai,True,True,True,Chennai_190,South,Not Recorded,9.4,11.052201933337283
Mother dairy butter 100g,Mother dairy,Dairy,38,2025-06-18,2025-06-28,10,12.7,1.0,donate,Bangalore,True,False,True,Bangalore_158,South,Not Recorded,11.4,10.849766621995665
Fish fillet 300g,Freshcatch,Meat,206,2025-06-18,2025-06-29,11,17.1,1.0,donate,Bangalore,True,False,True,Bangalore_159,South,Not Recorded,11.8,19.575315768370587
Nestlé yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,3,21.8,1.0,donate,Bangalore,False,False,True,Bangalore_160,South,Not Recorded,4.6,22.680690810111805
White bread,Harvest gold,Bakery,261,2025-06-25,2025-07-04,9,20.0,0.43,none,Bangalore,False,False,False,Bangalore_161,South,Not Recorded,7.0,19.37145633815048
Brown bun pack,Harvest gold,Bakery,90,2025-06-26,2025-07-08,12,22.4,0.08,none,Chennai,False,True,False,Chennai_191,South,Not Recorded,10.5,24.06140036852484
Mutton mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,12,22.0,0.29,none,Delhi,False,True,True,Delhi_213,North,True,11.9,22.37415625346665
Fish fillet 300g,Freshcatch,Meat,206,2025-06-18,2025-06-29,11,17.1,1.0,donate,Bangalore,True,False,True,Bangalore_162,South,Not Recorded,12.5,19.368119496043352
Fish fillet 300g,Freshcatch,Meat,40,2025-06-21,2025-06-25,4,12.5,1.0,donate,Chennai,True,True,True,Chennai_192,South,Not Recorded,5.3,10.40319885214396
Spinach bunch,Local farmer,Produce,268,2025-06-16,2025-06-24,8,4.9,1.0,donate,Delhi,False,True,True,Delhi_214,North,True,14.2,4.251222095508072
Lays chips 100g,Pepsico,Snacks,116,2025-06-14,2025-06-22,8,7.0,1.0,donate,Kanpur,True,True,False,Kanpur_242,North,Not Recorded,11.1,7.157070501253891
Brown bun pack,Harvest gold,Bakery,90,2025-06-26,2025-07-08,12,22.4,0.08,none,Chennai,False,True,False,Chennai_193,South,Not Recorded,2.7,19.492043192257743
White bread,Harvest gold,Bakery,261,2025-06-25,2025-07-04,9,20.0,0.43,none,Bangalore,False,False,False,Bangalore_163,South,Not Recorded,8.7,19.611621704669112
Bingo mad angles,Itc,Snacks,289,2025-06-27,2025-07-07,10,13.2,0.49,none,Kanpur,False,False,False,Kanpur_243,North,Not Recorded,12.3,11.880677904696348
Spinach bunch,Local farmer,Produce,145,2025-06-15,2025-06-22,7,15.8,1.0,donate,Kanpur,True,False,True,Kanpur_244,North,Not Recorded,8.7,18.74512591948224
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_94,West,False,10.5,4.537030900580715
Multigrain cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,5,10.4,0.58,monitor,Kanpur,False,False,False,Kanpur_245,North,Not Recorded,13.1,9.464282202785178
Tomato 1kg,Local farmer,Produce,204,2025-06-18,2025-06-21,3,9.7,1.0,donate,Kanpur,False,True,True,Kanpur_246,North,Not Recorded,11.9,11.47429471050086
Chicken breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,10,13.0,0.57,monitor,Delhi,False,True,True,Delhi_215,North,True,14.4,12.434282773095315
Spinach bunch,Local farmer,Produce,145,2025-06-15,2025-06-22,7,15.8,1.0,donate,Kanpur,True,False,True,Kanpur_247,North,Not Recorded,2.4,16.319854360526517
Chicken breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,10,13.0,0.57,monitor,Delhi,False,True,True,Delhi_216,North,True,4.1,11.030047395469095
Spinach bunch,Local farmer,Produce,145,2025-06-15,2025-06-22,7,15.8,1.0,donate,Kanpur,True,False,True,Kanpur_248,North,Not Recorded,7.1,12.703644460700565
Fish fillet 300g,Freshcatch,Meat,228,2025-06-23,2025-06-27,4,20.6,1.0,donate,Bangalore,True,False,True,Bangalore_164,South,Not Recorded,11.3,20.339801673361137
Lays chips 100g,Pepsico,Snacks,116,2025-06-14,2025-06-22,8,7.0,1.0,donate,Kanpur,True,True,False,Kanpur_249,North,Not Recorded,5.1,5.986685184054143
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_95,West,False,4.3,4.886359560559466
Fish fillet 300g,Freshcatch,Meat,206,2025-06-18,2025-06-29,11,17.1,1.0,donate,Bangalore,True,False,True,Bangalore_165,South,Not Recorded,8.0,13.944082323668312
Nestlé yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,4,2.0,1.0,donate,Delhi,True,False,True,Delhi_217,North,True,9.4,1.9177765681330503
Multigrain cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,11,9.0,1.0,donate,Kanpur,True,False,False,Kanpur_250,North,Not Recorded,6.6,10.588888695736667
Lays chips 100g,Pepsico,Snacks,144,2025-06-14,2025-06-24,10,13.6,1.0,donate,Chennai,True,False,False,Chennai_194,South,Not Recorded,4.2,15.758941363435058
Mutton mince 250g,Godrej,Meat,271,2025-06-22,2025-07-04,12,8.9,1.0,donate,Delhi,False,False,True,Delhi_218,North,True,8.0,8.707032915706423
Mutton mince 250g,Godrej,Meat,271,2025-06-22,2025-07-04,12,8.9,1.0,donate,Delhi,False,False,True,Delhi_219,North,True,3.4,9.704905536305532
Spinach bunch,Local farmer,Produce,115,2025-06-16,2025-06-23,7,22.4,1.0,donate,Kanpur,True,True,True,Kanpur_251,North,Not Recorded,11.8,25.30869081141249
Brown bun pack,Harvest gold,Bakery,32,2025-06-24,2025-06-27,3,21.3,0.6,monitor,Delhi,False,False,False,Delhi_220,North,True,9.3,20.30264637410144
Bingo mad angles,Itc,Snacks,26,2025-06-15,2025-06-24,9,13.7,0.76,discount,Kanpur,False,False,False,Kanpur_252,North,Not Recorded,8.4,14.271208248167898
Kurkure masala,Pepsico,Snacks,283,2025-06-12,2025-06-15,3,12.9,1.0,donate,Chennai,True,False,False,Chennai_195,South,Not Recorded,14.3,12.746056544896662
Spinach bunch,Local farmer,Produce,253,2025-06-12,2025-06-15,3,12.6,1.0,donate,Kanpur,True,True,True,Kanpur_253,North,Not Recorded,8.0,11.841425546600089
Chicken breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,5,14.3,1.0,donate,Delhi,True,True,True,Delhi_221,North,True,9.3,15.065210878518036
Brown bun pack,Harvest gold,Bakery,32,2025-06-24,2025-06-27,3,21.3,0.6,monitor,Delhi,False,False,False,Delhi_222,North,True,14.5,22.804773475604215
Spinach bunch,Local farmer,Produce,253,2025-06-12,2025-06-15,3,12.6,1.0,donate,Kanpur,True,True,True,Kanpur_254,North,Not Recorded,4.1,12.795010002227473
Mutton mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,7,24.6,0.48,none,Bangalore,False,False,True,Bangalore_166,South,Not Recorded,5.2,28.80459372813251
Tomato 1kg,Local farmer,Produce,204,2025-06-18,2025-06-21,3,9.7,1.0,donate,Kanpur,False,True,True,Kanpur_255,North,Not Recorded,6.7,10.204446511390572
Fish fillet 300g,Freshcatch,Meat,37,2025-06-15,2025-06-18,3,4.2,1.0,donate,Mumbai,True,True,True,Mumbai_96,West,False,10.2,5.013892874612957
Tomato 1kg,Local farmer,Produce,204,2025-06-18,2025-06-21,3,9.7,1.0,donate,Kanpur,False,True,True,Kanpur_256,North,Not Recorded,7.8,8.450181262716706
Chicken breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,6,10.3,1.0,donate,Delhi,False,True,True,Delhi_223,North,True,14.5,10.888170215502663
Nestlé yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,3,20.1,1.0,donate,Mumbai,False,True,True,Mumbai_97,West,False,6.0,16.66534004430852
Amul milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,11,8.9,1.0,donate,Bangalore,False,False,True,Bangalore_167,South,Not Recorded,13.0,8.916514785437435
Nestlé yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,3,20.1,1.0,donate,Mumbai,False,True,True,Mumbai_98,West,False,2.7,21.46133173876345
Mutton mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,12,22.0,0.29,none,Delhi,False,True,True,Delhi_224,North,True,4.7,21.189529022406223
Multigrain cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,5,10.4,0.58,monitor,Kanpur,False,False,False,Kanpur_257,North,Not Recorded,12.9,9.58140169139343
Amul milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,11,8.9,1.0,donate,Bangalore,False,False,True,Bangalore_168,South,Not Recorded,9.8,10.18338746110151
Mother dairy butter 100g,Mother dairy,Dairy,38,2025-06-18,2025-06-28,10,12.7,1.0,donate,Bangalore,True,False,True,Bangalore_169,South,Not Recorded,3.0,14.390993823551106
Brown bun pack,Harvest gold,Bakery,247,2025-06-25,2025-07-03,8,10.0,0.99,donate,Chennai,False,False,False,Chennai_196,South,Not Recorded,14.7,8.69213549331709
Mutton mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,4,1.7,1.0,donate,Delhi,True,True,True,Delhi_225,North,True,7.0,1.827944082262083
Banana 6pcs,Local farmer,Produce,154,2025-06-14,2025-06-21,7,5.6,1.0,donate,Mumbai,True,True,True,Mumbai_99,West,False,2.4,6.512379676850839
