transaction_id,customer_id,transaction_date,transaction_time,customer_age_group,customer_location_city,customer_location_state,zip_code,membership_tier,product_category,product_name,quantity,unit_price,total_amount,payment_method
TXN056650,CUST00713,2025-12-28,09:58,26-35,San Diego,CA,10600,Silver,Topicals,CBD Lotion 100mg,3,41.5,124.5,Cash
TXN010471,CUST00658,2025-07-20,17:53,,Boulder,CO,77969,Platinum,Concentrates,Distillate 1g,2,56.83,113.67,Cash
TXN070360,CUST01047,2025-08-16,13:19,56+,Boulder,CO,80187,Silver,Flower,Granddaddy Purple,1,36.28,36.28,Cash
TXN044030,CUST00679,2025-09-02,16:32,36-45,Las Vegas,NV,50153,Silver,Concentrates,Live Resin 1g,1,51.54,51.54,Digital Wallet
TXN067620,CUST01048,2024-08-20,13:33,26-35,Denver,CO,27372,Gold,Vapes,Disposable Vape,1,29.74,29.74,Digital Wallet
TXN024901,CUST00217,2026-01-19,09:25,18-25,Tucson,AZ,61254,Silver,Vapes,Sativa Cart 0.5g,2,33.97,67.95,Cash
TXN046250,CUST00415,2025-03-26,11:12,36-45,Denver,CO,23434,Platinum,Topicals,THC Balm 200mg,2,34.55,69.1,Debit Card
TXN065590,CUST00102,2025-02-12,12:24,46-55,Boulder,CO,20786,Gold,Topicals,Bath Bomb 100mg,1,23.96,23.96,Debit Card
TXN019470,CUST00083,2025-10-21,16:29,26-35,San Diego,California,96129,Silver,Concentrates,Wax 1g,3,47.07,141.2,Debit Card
TXN037640,CUST00965,2025-05-20,12:58,46-55,Boulder,CO,24434,Gold,Topicals,Bath Bomb 100mg,1,25.81,25.81,Digital Wallet
TXN067051,CUST00548,2024-07-16,13:31,18-25,Boulder,CO,63032,Platinum,Flower,OG Kush,1,41.58,41.58,Credit Card
TXN010230,CUST01154,2025-04-05,15:19,,Las Vegas,NV,50525,,Flower,Blue Dream,1,36.64,36.64,Digital Wallet
TXN018250,CUST01171,2025-07-29,14:45,36-45,Portland,OR,42854,Gold,Edibles,Gummy Bears 100mg,2,26.15,52.31,Debit Card
TXN074940,CUST00636,2025-06-21,10:05,,San Diego,CA,63450,Silver,Accessories,Rolling Papers,1,4.8,4.8,Debit Card
TXN032060,CUST00296,2025-07-23,13:21,18-25,Portland,OR,92141,Standard,Topicals,THC Balm 200mg,2,33.47,66.93,Credit Card
TXN036502,CUST00375,2025-09-21,14:54,18-25,Phoenix,AZ,37374,Standard,Flower,Wedding Cake,1,44.24,44.24,Credit Card
TXN000622,CUST01157,2025-04-28,10:05,18-25,Seattle,WA,66606,Standard,Concentrates,Shatter 1g,1,44.88,44.88,Credit Card
TXN073950,CUST00236,2024-07-20,10:03,18-25,Boulder,CO,88460,Silver,Flower,Pineapple Express,1,36.89,36.89,Digital Wallet
TXN005790,CUST00658,2024-07-31,16:43,46-55,San Francisco,CA,47498,Platinum,Accessories,Storage Container,1,14.54,14.54,Digital Wallet
TXN043432,CUST00296,2025-05-17,11:04,46-55,Tucson,AZ,43503,Silver,Concentrates,Live Resin 1g,3,51.75,155.24,Debit Card
TXN034460,CUST01105,2026-01-09,17:37,56+,Tucson,AZ,92751,Platinum,Accessories,Grinder,1,24.8,24.8,Debit Card
TXN053830,CUST01113,2025-05-08,10:25,18-25,San Francisco,CA,44948,Gold,Accessories,Rolling Papers,2,4.81,9.62,Digital Wallet
TXN015690,CUST00869,2024-09-24,11:05,46-55,San Francisco,CA,40276,Standard,Vapes,Sativa Cart 0.5g,1,36.01,36.01,Credit Card
TXN027481,CUST00444,2025-08-02,10:13,26-35,Denver,CO,28511,Gold,Topicals,CBD Lotion 100mg,1,41.3,41.3,Digital Wallet
TXN043280,CUST00712,2025-11-20,16:16,36-45,San Francisco,CA,22510,Platinum,Concentrates,Live Resin 1g,1,48.27,48.27,Digital Wallet
TXN060161,CUST00880,2025-07-30,17:53,,Seattle,WA,99328,Standard,Topicals,Bath Bomb 100mg,1,25.53,25.53,Credit Card
TXN058450,CUST00574,2025-08-25,13:32,,San Francisco,CA,82548,Silver,Flower,Granddaddy Purple,1,37.19,37.19,Credit Card
TXN010281,CUST00043,2025-04-15,20:54,36-45,Denver,CO,43879,Gold,Vapes,Disposable Vape,2,30.27,60.53,Debit Card
TXN062380,CUST00186,2025-04-17,16:50,56+,Boulder,CO,21792,Platinum,Concentrates,Distillate 1g,1,55.75,55.75,Credit Card
TXN076541,CUST00079,2026-01-30,14:23,26-35,San Diego,CA,87447,Platinum,Accessories,Storage Container,1,14.25,14.25,Credit Card
TXN043742,CUST00070,2025-04-05,13:47,18-25,Seattle,WA,15513,Silver,Edibles,Mints 50mg,1,15.2,15.2,Credit Card
TXN071140,CUST00377,2025-04-28,20:29,26-35,Portland,OR,94208,Standard,Topicals,Massage Oil 200mg,1,43.4,43.4,Debit Card
TXN048361,CUST00493,2025-02-25,14:22,36-45,Los Angeles,CA,45809,Silver,Accessories,Glass Pipe,1,30.61,30.61,Digital Wallet
TXN026122,CUST00327,2024-12-04,16:32,56+,Los Angeles,CA,34613,Silver,Flower,Pineapple Express,3,35.36,106.08,Debit Card
TXN040432,CUST00225,2025-12-09,14:51,36-45,Los Angeles,CA,38615,Standard,Flower,Blue Dream,1,35.05,35.05,Credit Card
TXN020673,CUST00081,2024-07-13,09:35,26-35,San Francisco,CA,62229,Standard,Flower,Pineapple Express,3,34.76,104.29,Cash
TXN005310,CUST00813,2024-10-19,10:17,26-35,Seattle,WA,,Platinum,Concentrates,Wax 1g,3,47.93,143.8,Digital Wallet
TXN068413,CUST00343,2025-11-15,18:13,56+,San Diego,CA,77401,Gold,Vapes,Disposable Vape,1,30.54,30.54,Credit Card
TXN038532,CUST01031,2024-11-12,10:30,36-45,Denver,CO,32284,Standard,Vapes,Indica Cart 0.5g,1,33.58,33.58,Digital Wallet
TXN051990,CUST00848,2024-10-25,14:23,18-25,Tucson,AZ,33756,Gold,Edibles,Mints 50mg,1,14.3,14.3,Cash
TXN009241,CUST00610,2024-08-08,10:26,46-55,Tucson,AZ,60070,Platinum,Accessories,Rolling Papers,2,4.94,9.88,Cash
TXN017440,CUST00949,2024-12-16,13:46,46-55,Boulder,CO,57205,Silver,Accessories,Grinder,1,24.24,24.24,Credit Card
TXN043471,CUST00932,2025-12-18,19:06,56+,Las Vegas,NV,89932,Gold,Accessories,Grinder,1,24.46,24.46,Debit Card
TXN027482,CUST00444,2025-08-02,16:11,26-35,Denver,CO,44656,Gold,Topicals,Bath Bomb 100mg,1,24.35,24.35,Cash
TXN076291,CUST00264,2025-08-02,15:47,18-25,Los Angeles,CA,75287,Platinum,Accessories,Storage Container,1,15.59,15.59,Debit Card
TXN033410,CUST01047,2026-01-29,18:43,56+,Phoenix,AZ,89626,Standard,Accessories,Lighter,1,2.99,2.99,Credit Card
TXN048941,CUST00870,2025-06-23,12:34,18-25,Las Vegas,NV,74847,Gold,Vapes,Disposable Vape,1,30.13,30.13,Credit Card
TXN064951,CUST00339,2024-09-30,14:45,18-25,Portland,OR,97370,,Concentrates,Shatter 1g,1,42.78,42.78,Digital Wallet
TXN076541,CUST00079,2026-01-30,14:23,26-35,San Diego,CA,87447,Platinum,Accessories,Storage Container,1,14.25,14.25,Credit Card
TXN077561,CUST00078,2024-07-13,16:39,26-35,San Francisco,CA,92752,Gold,Accessories,Glass Pipe,1,30.31,30.31,Cash
TXN078710,CUST00273,2025-02-11,13:19,36-45,Tucson,AZ,42094,Gold,Accessories,Lighter,1,3.07,3.07,Credit Card
TXN076941,CUST00950,27-10-2024,16:38,56+,Boulder,CO,65446,Silver,Flower,Granddaddy Purple,2,36.18,72.37,Digital Wallet
TXN003791,CUST00763,2025-01-10,20:24,18-25,San Diego,CA,65481,Gold,Edibles,Cookies 50mg,3,17.82,53.45,Debit Card
TXN039780,CUST00350,2025-08-13,13:20,46-55,Seattle,WA,86516,Gold,Edibles,Gummy Bears 100mg,2,24.3,48.6,Debit Card
TXN073461,CUST00420,2025-10-25,09:42,18-25,San Francisco,CA,,Platinum,Flower,Wedding Cake,1,43.38,43.38,Debit Card
TXN028630,CUST00677,2024-12-26,12:16,36-45,Los Angeles,CA,63341,Platinum,Concentrates,Distillate 1g,1,56.78,56.78,Digital Wallet
TXN047780,CUST00274,2024-07-26,19:18,,Seattle,WA,19118,Gold,Accessories,Grinder,2,24.88,49.76,Credit Card
TXN028991,CUST00527,2024-12-24,13:47,26-35,Tucson,AZ,47990,Gold,Accessories,Storage Container,1,14.8,14.8,Debit Card
TXN007220,CUST00350,2026-01-22,20:59,18-25,Portland,OR,52160,Standard,Vapes,Disposable Vape,1,30.36,30.36,Debit Card
TXN055462,CUST00763,2025-12-27,20:24,46-55,San Francisco,CA,82401,,Vapes,Sativa Cart 0.5g,1,33.53,33.53,Cash
TXN014800,CUST01031,2024-12-07,16:15,26-35,Tucson,AZ,58236,Platinum,Accessories,Grinder,1,24.24,24.24,Digital Wallet
TXN060893,CUST00994,2025-04-04,15:39,26-35,Los Angeles,CA,82372,Standard,Edibles,Brownies 100mg,1,20.27,20.27,Digital Wallet
TXN053160,CUST00414,2024-07-23,14:03,36-45,Boulder,CO,82654,Gold,Topicals,CBD Lotion 100mg,1,39.85,39.85,Debit Card
TXN011231,CUST00838,2025-09-26,17:19,46-55,Phoenix,AZ,75614,Gold,Edibles,Cookies 50mg,1,17.84,17.84,Credit Card
TXN065261,CUST00446,2024-12-27,17:23,56+,Boulder,CO,88492,Platinum,Vapes,Sativa Cart 0.5g,1,34.48,34.48,Cash
TXN070001,CUST00997,2025-01-23,17:13,36-45,San Diego,CA,77347,Platinum,Vapes,Live Resin Cart 0.5g,1,44.78,44.78,Debit Card
TXN061470,CUST00932,09/24/2025,16:26,36-45,San Diego,CA,17277,Standard,Edibles,Cookies 50mg,1,18.27,18.27,Debit Card
TXN034071,CUST01169,2025-10-07,20:14,56+,Boulder,CO,10460,Gold,Concentrates,Shatter 1g,1,47.08,47.08,Digital Wallet
TXN000892,CUST01099,2024-11-10,10:33,36-45,San Francisco,CA,30056,Platinum,Edibles,Chocolate Bar 100mg,1,22.9,22.9,Credit Card
TXN019910,CUST00186,2025-01-25,12:51,56+,Tucson,AZ,60896,Platinum,Accessories,Rolling Papers,2,4.93,9.86,Cash
TXN015390,CUST00461,2025-08-14,15:29,56+,Tucson,AZ,20411,Gold,Concentrates,Wax 1g,3,48.52,145.55,Debit Card
TXN021910,CUST01146,2024-10-18,19:28,56+,Las Vegas,NV,40318,Gold,Topicals,THC Balm 200mg,1,33.94,33.94,Cash
TXN013560,CUST00035,2025-06-07,09:34,46-55,San Diego,ca,61265,Silver,Flower,Blue Dream,1,35.82,35.82,Debit Card
TXN060011,CUST00585,2024-08-13,16:46,46-55,Boulder,CO,32394,Standard,Edibles,Hard Candy 100mg,1,19.93,19.93,Credit Card
TXN064972,CUST00980,2024-08-25,11:19,18-25,Las Vegas,NV,60894,Standard,Concentrates,Rosin 1g,1,57.2,57.2,Digital Wallet
TXN066941,CUST01098,2024-09-28,18:30,36-45,Seattle,WA,24282,Silver,Vapes,Live Resin Cart 0.5g,3,44.34,133.01,Digital Wallet
TXN049831,CUST00273,2025-03-01,09:47,36-45,Tucson,AZ,75298,Silver,Accessories,Glass Pipe,1,31.02,31.02,Credit Card
TXN073621,CUST00642,2024-12-26,17:52,56+,Portland,OR,36919,Silver,Vapes,Indica Cart 0.5g,2,33.78,67.56,Credit Card
TXN064770,CUST00525,2025-11-17,19:11,26-35,Denver,CO,46421,Silver,Topicals,CBD Lotion 100mg,1,38.22,38.22,Debit Card
TXN006430,CUST00472,2025-08-12,15:09,46-55,San Diego,CA,47350,Silver,Concentrates,Distillate 1g,1,54.36,54.36,Debit Card
TXN053271,CUST00564,2025-06-05,15:24,56+,San Francisco,CA,33675,Silver,Accessories,Glass Pipe,1,29.01,29.01,Cash
TXN027541,CUST00449,2025-06-20,13:49,26-35,Tucson,AZ,20999,Silver,Flower,Granddaddy Purple,1,38.14,38.14,Cash
TXN061500,CUST00262,2026-01-08,17:46,26-35,Phoenix,AZ,77647,Platinum,Flower,Wedding Cake,1,45.96,45.96,Digital Wallet
TXN044472,CUST01068,2025-10-04,19:43,26-35,Seattle,WA,45999,Gold,Flower,Pineapple Express,1,37.23,37.23,Debit Card
TXN008550,CUST00597,2024-08-28,20:07,26-35,Denver,CO,61736,Silver,Concentrates,Shatter 1g,2,43.91,87.82,Cash
TXN077140,CUST00492,2025-03-22,18:59,36-45,Denver,CO,,Gold,Vapes,Indica Cart 0.5g,1,34.48,34.48,Cash
TXN030951,CUST00255,2024-11-15,17:12,46-55,Tucson,AZ,40824,Gold,Accessories,Rolling Papers,1,4.86,4.86,Debit Card
TXN022600,CUST00754,2025-02-08,17:36,26-35,Phoenix,AZ,15836,Gold,Flower,Pineapple Express,2,35.13,70.26,Digital Wallet
TXN043820,CUST00952,2024-12-19,11:25,26-35,Denver,CO,93726,Silver,Flower,Wedding Cake,1,47.18,47.18,Digital Wallet
TXN043560,CUST00490,2024-07-08,16:59,18-25,Seattle,WA,,Platinum,Accessories,Storage Container,1,15.69,15.69,Credit Card
TXN058010,CUST00374,2025-11-20,13:55,46-55,San Francisco,CA,15819,Gold,Vapes,Hybrid Cart 0.5g,1,36.08,36.08,Cash
TXN037260,CUST01160,2024-10-16,10:16,36-45,Seattle,WA,64018,Gold,Edibles,Brownies 100mg,1,19.27,19.27,Debit Card
TXN034150,CUST01172,2025-04-23,16:24,26-35,Denver,CO,99583,Platinum,Flower,OG Kush,1,39.88,39.88,Digital Wallet
TXN061450,CUST00573,2024-08-19,19:10,26-35,Las Vegas,NV,39825,Gold,Topicals,CBD Lotion 100mg,1,39.21,39.21,Credit Card
TXN078580,CUST00051,2025-10-06,14:50,,Seattle,WA,24648,Standard,Concentrates,Live Resin 1g,2,48.31,96.62,Cash
TXN039490,CUST00306,2025-09-01,18:08,56+,Denver,CO,38205,Silver,Edibles,Mints 50mg,1,15.28,15.28,Cash
TXN036361,CUST01098,2024-10-15,12:40,26-35,Tucson,AZ,84512,Platinum,Topicals,Bath Bomb 100mg,1,24.33,24.33,Credit Card
TXN078790,CUST00619,2026-01-21,19:41,46-55,Boulder,CO,15317,Standard,Edibles,Cookies 50mg,1,18.36,18.36,Cash
TXN023830,CUST00586,2024-08-10,10:59,26-35,Tucson,AZ,51059,Silver,Concentrates,Shatter 1g,2,42.82,85.63,Cash
TXN034431,CUST00470,2024-09-03,14:58,56+,Las Vegas,NV,99555,Platinum,Concentrates,Distillate 1g,1,57.33,57.33,Debit Card
TXN053512,CUST01072,2025-10-13,14:16,26-35,Las Vegas,NV,17229,Platinum,Edibles,Brownies 100mg,1,19.45,19.45,Digital Wallet
TXN007401,CUST01141,2024-11-30,12:12,26-35,Seattle,WA,73771,Silver,Flower,Gelato,1,43.14,43.14,Cash
TXN035190,CUST00375,2026-01-26,18:06,56+,Denver,CO,82218,Platinum,Vapes,Live Resin Cart 0.5g,3,43.64,130.92,Debit Card
TXN068760,CUST01193,2025-06-10,15:56,18-25,Seattle,WA,77834,Standard,Edibles,Hard Candy 100mg,1,20.8,20.8,Cash
TXN062400,CUST01180,2025-10-28,19:35,18-25,LA,CA,37338,Silver,Flower,Blue Dream,3,36.55,109.66,Debit Card
TXN028060,CUST00585,2024-12-20,19:36,18-25,Seattle,WA,91110,Platinum,Flower,OG Kush,1,40.73,40.73,Credit Card
TXN022140,CUST00431,2024-10-17,11:21,,Tucson,AZ,89611,Standard,Accessories,Lighter,1,2.86,2.86,Digital Wallet
TXN029640,CUST00930,2025-01-02,16:30,56+,Phoenix,AZ,62285,Standard,Vapes,Disposable Vape,2,30.63,61.27,Cash
TXN070120,CUST00648,2024-12-25,20:51,26-35,Las Vegas,NV,76530,Silver,Vapes,Live Resin Cart 0.5g,1,44.09,44.09,Debit Card
TXN040761,CUST01029,2025-12-22,18:19,26-35,San Francisco,CA,32204,Standard,Flower,Wedding Cake,1,45.49,45.49,Cash
TXN055631,CUST00736,2024-10-25,18:24,36-45,Boulder,CO,13584,,Concentrates,Rosin 1g,1,57.54,57.54,Credit Card
TXN024600,CUST00698,2025-06-09,15:47,36-45,Tucson,AZ,73988,Platinum,Vapes,Live Resin Cart 0.5g,1,44.01,44.01,Cash
TXN077570,CUST00694,2025-11-17,20:24,26-35,Las Vegas,NV,50931,Platinum,Flower,OG Kush,1,41.67,41.67,Digital Wallet
TXN037020,CUST00102,2024-10-02,14:10,18-25,Boulder,CO,31324,Standard,Topicals,Massage Oil 200mg,1,44.11,44.11,Credit Card
TXN014051,CUST00393,2025-10-01,10:31,46-55,Los Angeles,CA,26284,Gold,Topicals,CBD Lotion 100mg,1,41.72,41.72,Debit Card
TXN034321,CUST00357,2024-07-23,11:02,26-35,Las Vegas,NV,62474,Platinum,Edibles,Cookies 50mg,1,18.4,18.4,Cash
TXN038411,CUST00042,2025-10-04,15:01,18-25,Seattle,WA,30117,Platinum,Concentrates,Live Resin 1g,1,47.82,47.82,Debit Card
TXN030692,CUST00397,2025-12-04,17:56,26-35,San Diego,CA,74763,Gold,Flower,Girl Scout Cookies,2,43.62,87.25,Cash
TXN078100,CUST01176,2025-01-28,16:44,26-35,Seattle,WA,39035,Platinum,Topicals,THC Balm 200mg,2,34.13,68.26,Digital Wallet
TXN022071,CUST00025,2024-12-06,14:15,56+,Phoenix,AZ,45938,Platinum,Topicals,Massage Oil 200mg,2,44.79,89.57,Credit Card
TXN073760,CUST00678,2025-01-29,16:03,36-45,Portland,OR,13700,Gold,Concentrates,Distillate 1g,1,55.91,55.91,Cash
TXN066070,CUST00438,2024-10-16,13:39,56+,San Francisco,CA,90791,Silver,Accessories,Glass Pipe,1,31.1,31.1,Debit Card
TXN034701,CUST00247,2025-10-31,20:51,26-35,San Diego,CA,76970,Platinum,Flower,Blue Dream,1,35.97,35.97,Cash
TXN055371,CUST00431,2026-01-01,19:33,46-55,San Diego,ca,70607,Standard,Edibles,Chocolate Bar 100mg,1,22.7,22.7,Credit Card
TXN062470,CUST00184,2025-12-03,16:38,36-45,Los Angeles,California,84212,Silver,Flower,Granddaddy Purple,1,39.58,39.58,Cash
TXN021910,CUST01146,2024-10-18,19:28,56+,Las Vegas,NV,40318,Gold,Topicals,THC Balm 200mg,1,33.94,33.94,Cash
TXN032870,CUST00400,2025-05-11,18:31,,San Diego,CA,46718,Gold,Topicals,Massage Oil 200mg,1,47.25,47.25,Credit Card
TXN007331,CUST00814,2025-01-14,10:55,46-55,San Francisco,CA,19884,Standard,Edibles,Cookies 50mg,1,18.13,18.13,Debit Card
TXN052590,CUST00168,2025-01-22,19:10,56+,Tucson,AZ,59851,Gold,Accessories,Glass Pipe,1,31.15,31.15,Digital Wallet
TXN046041,CUST00446,2025-05-27,18:31,36-45,los angeles,CA,72531,Gold,Flower,OG Kush,3,39.98,119.95,Digital Wallet
TXN056990,CUST01033,2024-11-29,20:20,46-55,San Diego,CA,25550,Silver,Accessories,Lighter,1,2.87,2.87,Digital Wallet
TXN059930,CUST00069,2024-10-18,09:07,18-25,Denver,CO,97651,Standard,Vapes,Live Resin Cart 0.5g,1,43.65,43.65,Digital Wallet
TXN071110,CUST00349,2025-11-05,14:23,36-45,Tucson,AZ,10662,Standard,Edibles,Cookies 50mg,1,17.5,17.5,Digital Wallet
TXN077861,CUST00274,2025-03-30,11:31,26-35,Las Vegas,NV,26465,Standard,Vapes,Hybrid Cart 0.5g,2,36.34,72.67,Cash
TXN013330,CUST00384,2024-10-21,13:58,18-25,Portland,OR,55205,Silver,Edibles,Cookies 50mg,2,17.93,35.86,Credit Card
TXN071762,CUST01052,2025-08-10,13:49,26-35,Portland,OR,33588,Platinum,Vapes,Disposable Vape,1,29.47,29.47,Debit Card
TXN019821,CUST00633,2024-12-21,19:19,46-55,Phoenix,AZ,59250,Platinum,Vapes,Disposable Vape,1,30.79,30.79,Credit Card
TXN054931,CUST00741,2025-11-28,12:49,26-35,Phoenix,AZ,31629,Gold,Accessories,Rolling Papers,1,4.83,4.83,Debit Card
TXN034920,CUST00272,2024-07-01,13:19,26-35,Portland,OR,50064,Gold,Concentrates,Wax 1g,1,47.71,47.71,Credit Card
TXN058001,CUST00686,2024-11-05,10:35,36-45,Boulder,CO,87459,Gold,Vapes,Hybrid Cart 0.5g,3,34.62,103.86,Debit Card
TXN020052,CUST00053,2024-11-21,14:26,26-35,Denver,CO,73309,Standard,Concentrates,Wax 1g,1,50.34,50.34,Digital Wallet
TXN074090,CUST00576,2025-05-14,10:01,36-45,San Diego,California,28709,Gold,Concentrates,Distillate 1g,1,55.56,55.56,Cash
TXN015780,CUST00088,2025-06-18,18:53,46-55,Tucson,AZ,57055,Platinum,Accessories,Lighter,3,3.09,9.27,Debit Card
TXN067351,CUST01147,2024-07-24,10:51,56+,San Diego,CA,31449,Platinum,Edibles,Brownies 100mg,1,20.57,20.57,Debit Card
TXN028362,CUST00352,2026-01-26,11:33,56+,Phoenix,AZ,31575,Gold,Vapes,Sativa Cart 0.5g,3,36.71,110.14,Credit Card
TXN064890,CUST00260,2025-07-10,11:20,36-45,Las Vegas,NV,38536,Standard,Accessories,Rolling Papers,2,5.23,10.46,Digital Wallet
TXN049480,CUST00431,2024-11-19,10:03,46-55,Boulder,CO,91516,Silver,Accessories,Glass Pipe,1,30.32,30.32,Debit Card
TXN055220,CUST00275,2024-10-26,14:21,18-25,Portland,OR,98811,Silver,Flower,Gelato,1,44.13,44.13,Debit Card
TXN006851,CUST01081,2026-01-04,12:14,46-55,San Francisco,California,42855,Platinum,Accessories,Rolling Papers,1,4.89,4.89,Credit Card
TXN046783,CUST00091,2024-12-10,16:44,,Tucson,AZ,,Standard,Accessories,Glass Pipe,2,28.77,57.53,Cash
TXN059630,CUST00741,2025-10-26,16:39,36-45,Denver,CO,32661,Gold,Topicals,CBD Lotion 100mg,1,39.54,39.54,Cash
TXN002990,CUST01093,2025-06-06,16:14,46-55,San Francisco,CA,39333,Silver,Accessories,Lighter,1,2.94,2.94,Digital Wallet
TXN070320,CUST00435,2026-01-17,20:49,56+,San Diego,CA,35501,Standard,Flower,Wedding Cake,1,46.08,46.08,Digital Wallet
TXN067171,CUST00060,2025-05-28,14:16,36-45,San Diego,CA,89287,Standard,Vapes,Disposable Vape,1,30.82,30.82,Credit Card
TXN013860,CUST00059,2025-04-19,09:43,56+,San Francisco,CA,95612,Silver,Edibles,Brownies 100mg,2,19.75,39.49,Credit Card
TXN000250,CUST01141,10-10-2025,15:14,46-55,Seattle,WA,33053,Platinum,Accessories,Rolling Papers,2,5.18,10.36,Credit Card
TXN005222,CUST00130,2025-07-16,13:07,18-25,Tucson,AZ,30432,Platinum,Vapes,Live Resin Cart 0.5g,1,44.75,44.75,Credit Card
TXN038010,CUST00495,09/08/2025,14:29,46-55,Denver,CO,31252,Standard,Topicals,CBD Lotion 100mg,3,39.27,117.8,Digital Wallet
TXN030612,CUST00875,2025-10-06,10:33,26-35,San Francisco,CA,60630,Silver,Accessories,Glass Pipe,2,29.69,59.37,Credit Card
TXN054320,CUST00502,2024-10-13,11:24,36-45,Las Vegas,NV,65346,Standard,Flower,Blue Dream,1,36.21,36.21,Credit Card
TXN024920,CUST01171,2026-01-13,14:57,26-35,Tucson,AZ,66502,Gold,Accessories,Storage Container,1,15.49,15.49,Cash
TXN026712,CUST00734,2025-03-25,13:08,18-25,Tucson,AZ,55801,Platinum,Vapes,Disposable Vape,1,30.78,30.78,Digital Wallet
TXN058371,CUST00185,2024-09-09,18:06,56+,Portland,OR,47011,Silver,Concentrates,Shatter 1g,1,45.14,45.14,Credit Card
TXN010500,CUST00260,2024-12-05,11:37,36-45,Seattle,WA,47465,Standard,Topicals,THC Balm 200mg,1,34.54,34.54,Debit Card
TXN074591,CUST00596,2024-08-18,16:44,56+,Denver,CO,45514,Silver,Edibles,Hard Candy 100mg,1,20.23,20.23,Debit Card
TXN066990,CUST00788,2025-02-26,11:29,46-55,Tucson,AZ,27535,Platinum,Accessories,Lighter,3,3.02,9.06,Credit Card
TXN011572,CUST00107,29-07-2025,13:24,56+,San Francisco,CA,23485,Silver,Vapes,Hybrid Cart 0.5g,1,36.24,36.24,Digital Wallet
TXN016791,CUST00070,2025-01-05,11:43,46-55,San Francisco,CA,91652,Silver,Flower,Blue Dream,1,33.29,33.29,Credit Card
TXN042720,CUST00701,2025-07-07,14:45,46-55,Las Vegas,NV,35794,Standard,Accessories,Glass Pipe,1,30.29,30.29,Digital Wallet
TXN044560,CUST00807,2025-08-04,20:23,46-55,Seattle,WA,85149,Standard,Accessories,Grinder,2,25.33,50.67,Digital Wallet
TXN042180,CUST00511,2024-12-09,09:36,56+,San Francisco,CA,,Silver,Concentrates,Rosin 1g,1,57.25,57.25,Debit Card
TXN029410,CUST00600,2024-10-24,09:18,56+,Seattle,WA,90873,,Edibles,Cookies 50mg,1,18.38,18.38,Debit Card
TXN048811,CUST01051,03/15/2025,20:00,18-25,Phoenix,AZ,95916,Gold,Vapes,Disposable Vape,1,28.58,28.58,Digital Wallet
TXN000150,CUST00151,2026-01-28,16:53,26-35,Phoenix,AZ,81200,Gold,Concentrates,Live Resin 1g,2,49.35,98.7,Debit Card
TXN026060,CUST00125,2025-12-31,20:51,56+,Tucson,AZ,96182,Standard,Vapes,Live Resin Cart 0.5g,1,45.06,45.06,Digital Wallet
TXN059761,CUST00089,2025-06-10,19:36,,Tucson,AZ,47472,Standard,Flower,Pineapple Express,3,35.1,105.31,Cash
TXN022601,CUST00754,2025-02-08,17:24,26-35,Phoenix,AZ,70013,Gold,Concentrates,Rosin 1g,1,58.53,58.53,Cash
TXN023981,CUST00518,2024-09-12,11:44,46-55,San Diego,CA,,Standard,Edibles,Cookies 50mg,1,17.71,17.71,Cash
TXN027580,CUST00520,2025-02-26,17:59,36-45,Phoenix,AZ,34875,Standard,Flower,Pineapple Express,1,35.58,35.58,Credit Card
TXN027720,CUST01150,2025-02-24,17:41,46-55,San Francisco,CA,61390,Silver,Vapes,Hybrid Cart 0.5g,1,34.33,34.33,Credit Card
TXN075511,CUST01051,2025-01-17,18:36,46-55,San Francisco,CA,56279,Gold,Accessories,Glass Pipe,1,31.13,31.13,Digital Wallet
TXN022061,CUST00938,2024-12-08,15:15,56+,Portland,OR,86026,Standard,Topicals,Bath Bomb 100mg,1,25.88,25.88,Cash
TXN003122,CUST01105,2025-10-29,20:43,18-25,Seattle,WA,87165,Gold,Flower,Granddaddy Purple,1,37.59,37.59,Debit Card
TXN035081,CUST00512,2024-07-04,19:43,56+,Seattle,WA,60013,Silver,Accessories,Grinder,1,25.09,25.09,Digital Wallet
TXN070000,CUST00997,2025-01-23,11:56,36-45,San Diego,CA,,Platinum,Accessories,Lighter,2,3.14,6.28,Digital Wallet
TXN036430,CUST00793,2025-10-03,13:16,18-25,San Diego,CA,15465,Gold,Topicals,Bath Bomb 100mg,1,25.97,25.97,Digital Wallet
TXN016970,CUST00623,2024-09-23,19:43,56+,Las Vegas,NV,24899,Standard,Edibles,Brownies 100mg,1,20.05,20.05,Cash
TXN023891,CUST00696,2025-06-07,20:29,26-35,Boulder,CO,,Gold,Vapes,Disposable Vape,1,30.78,30.78,Cash
TXN052920,CUST00201,2025-07-20,19:34,56+,Phoenix,AZ,75686,Silver,Topicals,CBD Lotion 100mg,2,41.27,82.54,Credit Card
TXN058221,CUST00059,2025-04-09,16:25,56+,Phoenix,AZ,63634,Gold,Vapes,Sativa Cart 0.5g,1,35.36,35.36,Credit Card
TXN019151,CUST00597,2025-03-02,19:27,18-25,Phoenix,AZ,37748,Platinum,Edibles,Gummy Bears 100mg,1,25.22,25.22,Credit Card
TXN060980,CUST00761,2025-02-25,20:52,26-35,Los Angeles,CA,32376,Standard,Flower,Blue Dream,1,33.4,33.4,Credit Card
